AREAKEY,TRCTPOP7,SHRWHT7,SHRBLK7,SHRHSP7,FAVINC7,AVHHIN7,TRCTPOP8,SHRWHT8,SHRBLK8,SHRHSP8,TRVLPB8N,TRVLPB8D,FAVINC8,AVHHIN8,MDGRENT8,TRCTPOP9,SHRWHT9,SHRBLK9,SHRHSP9,TRVLPB9N,TRVLPB9D,FAVINC9,AVHHIN9,MDGRENT9,TRCTPOP0,SHRWHT0,SHRBLK0,SHRHSP0,TRVLPB0N,TRVLPB0D,FAVINC0,AVHHIN0,MDGRENT0,TRCTPOP1,SHRWHT1,SHRBLK1,SHRHSP1,TRVLPB1A,FAVINC1A,AVHHIN1A,MDGRENT1A
06037462700,4817,0.965331,0.012456,0.175213,10150.690363,8381.320182,4776,0.732412,0.062814,0.302973,175,2269,20156.364043,17173.490042,283,5296,0.628021,0.099887,0.278323,137,2649,42625.113133,39290.675153,631,5528,0.596237,0.096418,0.335384,109,2862,61340.830249,60634.499770,760,5471,0.561506,0.083897,0.357339,0.118,82363.084,65701.677,1116
