AREAKEY,TRCTPOP7,SHRWHT7,SHRBLK7,SHRHSP7,FAVINC7,AVHHIN7,TRCTPOP8,SHRWHT8,SHRBLK8,SHRHSP8,TRVLPB8N,TRVLPB8D,FAVINC8,AVHHIN8,MDGRENT8,TRCTPOP9,SHRWHT9,SHRBLK9,SHRHSP9,TRVLPB9N,TRVLPB9D,FAVINC9,AVHHIN9,MDGRENT9,TRCTPOP0,SHRWHT0,SHRBLK0,SHRHSP0,TRVLPB0N,TRVLPB0D,FAVINC0,AVHHIN0,MDGRENT0,TRCTPOP1,SHRWHT1,SHRBLK1,SHRHSP1,TRVLPB1A,FAVINC1A,AVHHIN1A,MDGRENT1A
06037185100,4918,0.884709,0.018503,0.312729,11034.625217,9854.680126,5584,0.611748,0.017550,0.403474,170,2550,23216.182580,20905.885035,222,5806,0.648812,0.032553,0.447640,214,2702,47869.318182,43698.261554,557,6161,0.545204,0.050317,0.526700,230,2676,59898.156273,57160.885402,618,6295,0.605242,0.041620,0.530580,0.167,105122.656,97357.520,816
06037199300,3140,0.929299,0.010191,0.602229,9600.307910,9518.558391,4066,0.523610,0.016478,0.717659,278,1551,18280.720288,18854.232188,223,4259,0.535337,0.036863,0.682789,262,1841,37485.447894,38206.256667,533,4127,0.410952,0.013811,0.699782,165,1479,44994.920455,51257.264811,660,3848,0.521830,0.040021,0.671518,0.091,66340.741,68134.391,907
