AREAKEY,TRCTPOP7,SHRWHT7,SHRBLK7,SHRHSP7,FAVINC7,AVHHIN7,TRCTPOP8,SHRWHT8,SHRBLK8,SHRHSP8,TRVLPB8N,TRVLPB8D,FAVINC8,AVHHIN8,MDGRENT8,TRCTPOP9,SHRWHT9,SHRBLK9,SHRHSP9,TRVLPB9N,TRVLPB9D,FAVINC9,AVHHIN9,MDGRENT9,TRCTPOP0,SHRWHT0,SHRBLK0,SHRHSP0,TRVLPB0N,TRVLPB0D,FAVINC0,AVHHIN0,MDGRENT0,TRCTPOP1,SHRWHT1,SHRBLK1,SHRHSP1,TRVLPB1A,FAVINC1A,AVHHIN1A,MDGRENT1A
06037572202,3664,0.958515,0.022107,0.045579,12424.972171,10406.357984,3878,0.730015,0.106756,0.114750,38,1449,21123.082645,19129.958333,231,3322,0.540337,0.144491,0.176400,77,1551,53113.863757,47819.100498,568,3740,0.339840,0.204813,0.263369,44,1622,55679.743682,57254.981132,733,3609,0.308396,0.179551,0.343308,0.031,92013.672,82454.934,949
06037573201,2641,0.726619,0.260886,0.064748,8017.517665,6631.687217,3287,0.346821,0.494068,0.190447,110,1163,16189.586788,14051.680301,243,4768,0.223574,0.287961,0.430998,324,1451,26087.663951,25711.727782,532,5078,0.270185,0.182946,0.582513,153,1505,37799.557765,36160.747912,579,4930,0.286410,0.166937,0.605477,0.138,41599.897,41941.049,999
