AREAKEY,TRCTPOP7,SHRWHT7,SHRBLK7,SHRHSP7,FAVINC7,AVHHIN7,TRCTPOP8,SHRWHT8,SHRBLK8,SHRHSP8,TRVLPB8N,TRVLPB8D,FAVINC8,AVHHIN8,MDGRENT8,TRCTPOP9,SHRWHT9,SHRBLK9,SHRHSP9,TRVLPB9N,TRVLPB9D,FAVINC9,AVHHIN9,MDGRENT9,TRCTPOP0,SHRWHT0,SHRBLK0,SHRHSP0,TRVLPB0N,TRVLPB0D,FAVINC0,AVHHIN0,MDGRENT0,TRCTPOP1,SHRWHT1,SHRBLK1,SHRHSP1,TRVLPB1A,FAVINC1A,AVHHIN1A,MDGRENT1A
06037206200,1455,0.598625,0.192440,0.099656,6462.622222,6255.721202,2113,0.413630,0.198770,0.212494,217,734,9045.556522,5494.786638,105,2456,0.216205,0.341612,0.173860,177,516,31837.021164,15220.763993,221,3467,0.174502,0.363715,0.192097,180,731,23243.043478,23886.636364,286,3386,0.215003,0.271707,0.195216,0.069,33449.115,37542.429,434
