AREAKEY,TRCTPOP7,SHRWHT7,SHRBLK7,SHRHSP7,FAVINC7,AVHHIN7,TRCTPOP8,SHRWHT8,SHRBLK8,SHRHSP8,TRVLPB8N,TRVLPB8D,FAVINC8,AVHHIN8,MDGRENT8,TRCTPOP9,SHRWHT9,SHRBLK9,SHRHSP9,TRVLPB9N,TRVLPB9D,FAVINC9,AVHHIN9,MDGRENT9,TRCTPOP0,SHRWHT0,SHRBLK0,SHRHSP0,TRVLPB0N,TRVLPB0D,FAVINC0,AVHHIN0,MDGRENT0,TRCTPOP1,SHRWHT1,SHRBLK1,SHRHSP1,TRVLPB1A,FAVINC1A,AVHHIN1A,MDGRENT1A
06037132101,2134,0.978913,0.000000,0.097470,13405.316151,13171.193291,1915,0.896084,0.009922,0.121149,37,1096,26402.443787,24982.909344,359,2309,0.794716,0.035513,0.201819,42,1435,56006.639316,48375.679421,690,2617,0.622086,0.074131,0.346962,49,1281,52952.344103,53119.739544,752,4259,0.584409,0.089692,0.504344,0.024,66647.081,72951.145,1235
