AREAKEY,TRCTPOP7,SHRWHT7,SHRBLK7,SHRHSP7,FAVINC7,AVHHIN7,TRCTPOP8,SHRWHT8,SHRBLK8,SHRHSP8,TRVLPB8N,TRVLPB8D,FAVINC8,AVHHIN8,MDGRENT8,TRCTPOP9,SHRWHT9,SHRBLK9,SHRHSP9,TRVLPB9N,TRVLPB9D,FAVINC9,AVHHIN9,MDGRENT9,TRCTPOP0,SHRWHT0,SHRBLK0,SHRHSP0,TRVLPB0N,TRVLPB0D,FAVINC0,AVHHIN0,MDGRENT0,TRCTPOP1,SHRWHT1,SHRBLK1,SHRHSP1,TRVLPB1A,FAVINC1A,AVHHIN1A,MDGRENT1A
06037204410,1809,0.859591,0.009397,0.858485,7321.742389,6459.624365,2046,0.463343,0.000000,0.897849,250,688,12949.858173,11857.241441,186,2650,0.426038,0.002642,0.951698,310,1003,24156.665362,24287.673077,434,2472,0.344660,0.006472,0.924353,114,717,28941.176471,31242.689076,575,2363,0.530258,0.009733,0.936098,0.103,46398.153,42193.729,807
06037206032,3898,0.667009,0.267573,0.593638,4984.048159,4987.577922,3810,0.316010,0.135696,0.759055,277,881,10631.899733,10200.715210,139,4071,0.515598,0.070499,0.820437,336,1027,17978.667546,18327.276574,337,2256,0.391844,0.028812,0.797872,156,769,33402.535280,30611.072207,505,5275,0.401517,0.022559,0.802844,0.145,32426.316,32361.708,814
